name,description,lat,lng
かせいチャンモニュメント,"<img src=""https://lh4.googleusercontent.com/cw1d1BmL_RvW1MJ1-RafFx4ZQw2jk2cdJE-KcTYYV0swoDqWAhwOdjUuotqRYu2sKd8XfM0MeI_Poejf4jTqmVN6WFQTO1QzJfsPc884PzAoZe2WF3g0Kih0CAx-QLE"" height=""200"" width=""auto"" /><br><br>かせいチャンは都立家政商店街振興組合が漫画家のちばてつや氏に依頼して平成14年（2002年）に誕生しました。モニュメントは誕生10周年を記念して製作され、都立家政駅南口に設置されています。様々なイベントに登場し、地域に愛されるキャラクターとなっています。",35.7222197,139.6443965
野方駅,"<img src=""https://lh3.googleusercontent.com/W6eNurwoRyeDcX6xPj1oJ4GjlHRWuQiWimGATKpRNp4fIDWNxJ7b4YRZz3uMqVvIQiXDQ0XnyNqKZzLr793PS6yI2pQNLw0vLMo_Fnxk52cqPhUBUTRmBviGzXzUriI"" height=""200"" width=""auto"" /><br><br>",35.7197862,139.6528722
ゴール,,35.7197623,139.6532303
オリーブ橋,"<img src=""https://lh3.googleusercontent.com/VjT_krZIWtftIvurY__URmO-pNiLD_8gfBovKBoQyHl2Uw0LnqKjgLJXsMB2kFZCsg6iHKEaPkK6TB4yVvsbeQZZdukL09yKZoapbEkUNCcSWzRFzV_6meeyXcoaxk4"" height=""200"" width=""auto"" /><br><br>妙正寺川にかかる鮮やかな緑色の橋で、小説「二十四の瞳」の作者、壺井栄が近くに住んでいたことから、小説の舞台である小豆島の名産品オリーブにちなんで名づけられました（平成30年（2018年）７月まで工事予定）。近くにはオリーブのほか、桜など様々な樹木が植えられた若宮オリーブ公園があります。",35.7198769,139.6400586
中島屋精肉店,"<img src=""https://lh5.googleusercontent.com/FKnClpKJRjsIux7zw981LXFApgfkHp1PTktoG7RtrkxNiNmbBmPT90eBMMJZpHPPB__JVZqO1aG_PjaLsgn-DcH3tMWN9rzJ1TFDbdum2MbzuT1G0jjj6IFeQvd5wlo"" height=""200"" width=""auto"" /><br><br>近くの学校や飲食店にも卸しているほど安心安全な肉を使用した「自家製手作りメンチカツ」が大人気。ジューシーでソースなしでも美味しいメンチカツです。",35.7188288,139.65048
フルーツパーラー　サンフルール,"<img src=""https://lh6.googleusercontent.com/sH4CKFqpoiFLTvMmMwZMsOmdiAt1f9sL2KzlKdikHm4KyRknRqZkDE4JuZLuYRh0MTHq_23zmiG63KJrBaPwjnVd_g1k8QXbjJ54ArlDHbcdSFvmfbnK7QTW2_toVeA"" height=""200"" width=""auto"" /><br><br>食べごろを迎えた旬のフルーツを、保存料など使用しない自然な味わいのゼリーに。店内ではフルーツのカッティング教室も開催。",35.722714,139.6441809
スタート,,35.7215741,139.6409056
双鷺公園,"<img src=""https://lh6.googleusercontent.com/LuLh9fPnQLkbCXtk9x9OPheQaMcsCsnaahxaBHuxOG0PKDrnVpYGeOuzsrWcuIRpQ5I3labxMtNC3Iho7iv1iu6Sotte80Zj5LbrIAj_NJiFqUTeRFTK12khKzu9Aek"" height=""200"" width=""auto"" /><br><br>上鷺宮と下鷺宮を二分する場所であったことが名前の由来となった公園です。",35.7217243,139.6403638
福蔵院,"<img src=""https://lh3.googleusercontent.com/x68Yerr_1szsIrXI9sl5bVA-AE9UkYK2KY40bFDis1rjC72VnPPkrH_PZzJQYPaUlgN5_Ks2PspyaxHHgVX6Ih7-Vgd0FEobDj_zRirPlgcrDGmNluAs2H7dB5AYeC8"" height=""200"" width=""auto"" /><br><br>真言宗豊山寺派の寺院。境内には立派なカエデの木があり、紅葉が見事です。",35.7219312,139.6392613
オリーブ橋,"<img src=""https://lh3.googleusercontent.com/8uCjXG-wcGpZpCgWhBT0xsgHE0haJbGX3JvTDnDe9Ztyg1zw8lV9Li5VZoT934iHzBes5rRpvkOXq_IPdmVWrq5Sx4ccBXVwgLgbwRb3Ji5ha0O5K4IxA-IlM7YAfA"" height=""200"" width=""auto"" /><br><br>妙正寺川にかかる鮮やかな緑色の橋で、小説「二十四の瞳」の作者、壺井栄が近くに住んでいたことから、小説の舞台である小豆島の名産品オリーブにちなんで名づけられました（平成30年（2018年）７月まで工事予定）。近くにはオリーブのほか、桜など様々な樹木が植えられた若宮オリーブ公園があります。",35.7198799,139.6400607
西大和公園,"<img src=""https://lh4.googleusercontent.com/K49mpFd9GR_cttoBcybU4pcv5Jdm4EDUeFKiFssOiOymJ38J0Vxi3qcJdVWJXdfI_j04J3e5wWXe_oCFs_qVP2vE2DEKdWzoRkB0fNAekXfYNaGo4jQEJEAAqszV9N8"" height=""200"" width=""auto"" /><br><br>子ども向け遊具のほかに、健康遊具も充実している公園です。",35.7147557,139.6437715
白鷺せせらぎ公園,"<img src=""https://lh5.googleusercontent.com/0KCem67ZJ7ecraPLmDlZtQI3cq2CTfhl2fMOnNTB3XMVjjnnrZpoEk1lOV_HtNDc49snbR-YCd-WZj59sI00Qfpi1GJ_KuH-idraAl-zJN0WrCoMnkKfw61pb4JgHx8"" height=""200"" width=""auto"" /><br><br>憩いの広場には、複合遊具や健康遊具などがあり、子どもから大人まで楽しめます。",35.7170946,139.6392211
ゴール,,35.7164392,139.6403074
御嶽神社,,35.7245682,139.63258
鷺宮八幡神社,"<img src=""https://lh4.googleusercontent.com/92vtrOxiYWRFN6JOcltLv0cSlRWJwb4VFZ9CY6XjntfRwo171JwuTr-PFmBBA1DzZ-scQKLyzvMT-WKSrQO2tcSV3mYfhCklLlOPnAnrrSkoZXEpOkZtAGNbN-pYIcI"" height=""200"" width=""auto"" /><br><br>康平7年（1064年）の創建で、かつて境内には多くの鷺が住んでおり、里人が「鷺宮大明神」と呼んだことが「鷺宮」の地名の由来となったといわれています。毎年８月の例大祭で奉納される鷺宮囃子は、江戸末期から伝わるもので、区の無形民俗文化財に指定されています。",35.7216163,139.6383009
妙法湯,,35.7270762,139.6970641
健康ランド末広湯,,35.732816,139.692371
山の湯,,35.736609,139.696543
熊谷守一美術館,,35.733707,139.690854
青山公園,https://www.tokyo-park.or.jp/park/format/index080.html,35.66878,139.719001
赤塚公園,https://www.tokyo-park.or.jp/park/format/index005.html,35.784676,139.656438
秋留台公園,https://www.tokyo-park.or.jp/park/format/index053.html,35.729686,139.300378
井の頭恩賜公園,http://www.kensetsu.metro.tokyo.jp/jimusho/seibuk/inokashira/index.html,35.699709,139.572418
上野恩賜公園,http://www.kensetsu.metro.tokyo.jp/jimusho/toubuk/ueno/index_top.html,35.713557,139.774626
宇喜田公園,http://tokyo-eastpark.com/ukita/,35.674013,139.859905
浮間公園,https://www.tokyo-park.or.jp/park/format/index009.html,35.794366,139.69261
大泉中央公園,https://www.tokyo-park.or.jp/park/format/index011.html,35.775072,139.598339
大神山公園,https://www.tokyo-park.or.jp/park/format/index097.html,27.093509,142.19234
尾久の原公園,http://tokyo-eastpark.com/ogunohara/,35.751265,139.776902
小山内裏公園,https://www.tokyo-park.or.jp/park/format/index064.html,35.60619,139.367222
小山田緑地,https://www.tokyo-park.or.jp/park/format/index063.html,35.596709,139.416341
葛西臨海公園,https://www.tokyo-park.or.jp/park/format/index026.html,35.642302,139.859287
葛西臨海水族園,http://www.tokyo-zoo.net/zoo/kasai/hours.html<br>入園料がかかります,35.640085,139.862712
亀戸中央公園,http://tokyo-eastpark.com/kameido/,35.700432,139.838447
砧公園,https://www.tokyo-park.or.jp/park/format/index004.html,35.630255,139.62092
木場公園,https://www.tokyo-park.or.jp/park/format/index020.html,35.677246,139.808097
旧岩崎邸庭園,http://teien.tokyo-park.or.jp/contents/index035.html<br>入園料がかかります,35.709377,139.76698
旧芝離宮恩賜庭園,http://teien.tokyo-park.or.jp/contents/index029.html<br>入園料がかかります,35.655171,139.758722
旧古河庭園,http://teien.tokyo-park.or.jp/contents/index034.html<br>入園料がかかります,35.742484,139.746237
清澄庭園,http://teien.tokyo-park.or.jp/contents/index033.html<br>入園料がかかります,35.680153,139.797526
桜ヶ丘公園,https://www.tokyo-park.or.jp/park/format/index065.html,35.637255,139.460885
狭山公園,http://www.sayamaparks.com/sayama/,35.762595,139.441601
狭山・境緑道,http://musashinoparks.com/kouen/sayama/,35.713875,139.539859
汐入公園,http://www.tokyo-park.or.jp/park/format/index017.html,35.736469,139.810656
潮風公園,http://www.tptc.co.jp/park/01_03<br>一部工事中の箇所あり,35.624442,139.768882
芝公園,https://www.tokyo-park.or.jp/park/format/index001.html,35.65608,139.747834
石神井公園,https://www.tokyo-park.or.jp/park/format/index006.html,35.738753,139.596041
城北中央公園,https://www.tokyo-park.or.jp/park/format/index022.html,35.756017,139.67299
神代植物公園,https://www.tokyo-park.or.jp/park/format/index045.html<br>入園料がかかります,35.670548,139.548343
浅間山公園,http://musashinoparks.com/kouen/sengenyama/,35.680662,139.500813
善福寺川緑地,https://www.tokyo-park.or.jp/park/format/index021.html,35.692276,139.633213
中川公園,http://tokyo-eastpark.com/nakagawa/,35.775373,139.846301
東白鬚公園,http://www.tokyo-park.or.jp/park/format/index012.html,35.732842,139.81412
東伏見公園,https://musashinoparks.com/kouen/higashifushimi/,35.728057,139.557245
東大和公園,http://www.sayamaparks.com/higashiyamato/,35.755681,139.43206
日比谷公園,https://www.tokyo-park.or.jp/park/format/index037.html,35.672981,139.755596
大塚記念湯,,35.729987,139.726896
金春湯,,35.73009,139.73212
玉の湯,,35.7279827,139.7323165
千代田湯,,35.733903,139.722012
やすらぎの湯ニュー椿,,35.741408,139.731087
巣鴨湯,,35.738418,139.7300822
銀泉湯,,35.7370938,139.727277
宮下湯,,35.731973,139.737775
巣鴨地蔵通り商店街,,35.7354047,139.7353656
湯～ランドあずま,,35.7285667,139.6995259
広の湯,,35.7267725,139.6890236
五色湯,,35.7249891,139.6961015
南長崎花咲公園,記念碑「トキワ荘のヒーローたち,35.724541,139.6862378
小松湯,,35.7415937,139.7121905
新月湯,,35.7424822,139.7161138
稲荷湯,,35.7346336,139.7191456
ゆラックス,,35.7355502,139.7165296
平和湯,,35.7353027,139.711244
前田湯,,35.7390508,139.7070485
豊島清掃工場,,35.734814,139.714494
豊島健康診査センター,,35.7347323,139.7151523
えびす湯,,35.7410001,139.740032
香取湯,,35.739997,139.742969
高砂湯,,35.7187376,139.7192327
雑司が谷公園,,35.718701,139.716431
鬼子母神堂,,35.7219625,139.713772
大鳥神社,,35.7220808,139.7155548
スタート,,35.762894,139.727753
JR東十条駅,,35.76384,139.726655
健康増進センター,健康づくりや健康増進のために、運動を中心に栄養や休養も取り入れた健康づくりの実践学習をする施設で、さまざまな講座や教室を開催しています。,35.7645448,139.7329528
清光寺,本尊の不動明王像は、豊島清光が行基に彫らせた豊島七仏の一つで、本堂には豊島清光像なども安置されています。,35.7669407,139.7430519
西福寺,六阿弥陀第一番の寺として知られ、境内には彰義隊員6名を供養する六地蔵やお馬の墓があります。,35.7587094,139.7451821
船方神社,明治12年に改称するまでは「十二社」と呼ばれており、紀州熊野権現との関連も考えられています。,35.7542573,139.7572133
都電荒川遊園地前,,35.7506644,139.7574797
ゴール,,35.7507421,139.7578742
北区保健所　王子健康支援センター,,35.7631306,139.7305261
健康増進センター,,35.7648767,139.733058
さくらんぼ園(子ども発達支援センター),,35.7619347,139.7511923
豊島区民センター,,35.760465,139.747835
堀船ふれあい館,,35.75544,139.74809
北とぴあ,,35.7548969,139.7366803
子ども家庭支援センター「育ち愛ほっと館」,,35.7575953,139.7359647
パノラマプール十条台,,35.758673,139.730403
障害者福祉センター,,35.757617,139.729592
中央図書館,,35.756281,139.729072
名主の滝老人いこいの家,,35.7578452,139.7324681
北区役所,,35.7528612,139.7337646
北区役所 滝野川分庁舎,,35.7511773,139.7329526
北区飛鳥山博物館,,35.749585,139.739064
レザングリル,,35.7628002,139.7294138
レストラン パン,,35.763067,139.729553
おふくろ亭,,35.762406,139.73053
BANCO,,35.7667692,139.7272833
お好焼もんじゃ焼浜作東十条店,,35.766966,139.730713
ル・ウエスト,,35.7668985,139.7307014
アン,,35.7634865,139.7458832
喫茶エミー,,35.7608564,139.7453598
ライス・ワン,,35.760662,139.74569
喫茶　タンポポ,,35.7539687,139.7475899
膳と酒　こみや,,35.7513632,139.7477496
きょうわ弁当,,35.7507641,139.7485002
梶原うどん,,35.750221,139.748277
赤いどうくつ,,35.7536188,139.7386061
カレーハウスじゃんご,,35.7540334,139.7389298
やまに,,35.7583898,139.7376688
街の小さなコミュニティカフェ　KOMACHI,,35.7553234,139.7327999
カフェ　ウィンド,,35.7539746,139.7351192
ゴリノス,,35.7506231,139.7367118
豫園飯店,,35.750407,139.736269
飛鳥山テラス,,35.7504252,139.737103
スタート,,35.791368,139.691497
JR浮間舟渡駅,,35.7915445,139.6902513
都立浮間公園,"春には桜、ツツジ、梅雨時にはアジサイ、初冬からは8,000羽に及ぶカモなどの渡り鳥が集まるなど、季節ごとに変化が楽しめます。",35.794827,139.692878
東京北医療センター前の桜並木,諏訪神社前から八幡小学校前まで約700mの桜並木は、開花時には幅20mの道路を覆う見事な桜のトンネルになります。,35.78305,139.710764
赤羽緑道公園(パークブリッジ),旧国鉄の引き込み線跡地を利用して作られた歩道状の公園で、四季折々の花や緑、レンガ調の橋など見どころがたくさんです。,35.781115,139.713695
赤羽自然観察公園,昆虫や野鳥の育正する自然林の再生を一つの目的とし、谷の地形や湧水などを生かした自然と触れあえる公園です。,35.7743149,139.7115761
JR赤羽駅,,35.777658,139.7209177
ゴール,,35.77774,139.720457
北区浮間子どもスポーツ広場,,35.7890366,139.6917894
浮間区民センター,,35.790643,139.699168
赤羽北区民センター,,35.78568,139.707182
桐ケ丘体育館,,35.779317,139.71164
北区立赤羽西図書館　北区立赤羽西五丁目児童館,,35.775465,139.710509
赤羽西福祉工房,,35.775256,139.710604
ふるさと農家体験館,,35.774285,139.7115754
赤羽文化センター,,35.777953,139.719297
赤羽エコー広場館,,35.7792272,139.7198355
赤羽区民事務所,,35.7760547,139.7218612
カフェダイニング　アイコ,,35.7899692,139.6988655
松月庵,,35.7872685,139.7022199
和幸,,35.783469,139.7092927
カフェレストラン長屋,,35.7763137,139.7084489
せをりぃ赤羽,,35.7812994,139.7215865
サルサ ヴェルデ,,35.781281,139.721967
カフェ ランドスケープ,,35.7815113,139.7211389
アースカラー　カフェ&バル,,35.78283,139.721426
スタート,,35.7530554,139.7373063
JR王子駅,,35.752286,139.738238
醸造試験所跡地公園,醸造試験所は、醸造酒の製造技術の開発や市販酒の鑑定を行う機関でしたが、平成7年に広島に移転になり跡地は公園として整備されています。,35.7509345,139.7351151
石神井川と遊歩道,音無親水公園から音無くぬぎ緑地へと続く石神井川の両岸には、きれいな遊歩道が整備され、季節を問わず散策には最適なコースとなっています。,35.752359,139.731615
金剛寺（紅葉寺）,音無親水公園から音無くぬぎ緑地へと続く石神井川流域にカエデが植えられた名所となったことから別名「紅葉寺」とも呼ばれています。,35.7520013,139.7299432
谷端通り(滝野川7丁目付近)の桜並木,約600m続く通りの両端に約100本の桜が植えられ、春には大変美しい桜のアーチができあがります。,35.7429773,139.7217176
近藤勇と新選組隊士供養塔,幕末主人公の一人である近藤勇の終焉の地。新撰組隊士だった永倉新八が、戦死した土方歳三とともに葬って建てたものです。,35.7455294,139.7207107
JR板橋駅,,35.7444893,139.7188222
ゴール,,35.7453805,139.7199849
中央公園,,35.7540623,139.7274231
滝野川西区民センター,,35.745574,139.725845
谷端プール多目的広場,,35.7421442,139.7236483
オキナワン・カフェ・コザ,,35.7459679,139.7208646
中国料理 華興,,35.7423831,139.7261036
カフェ　レア　ローズ,,35.7424524,139.7203485
taverna minimo,,35.746235,139.720201
コーヒー店　バード,,35.7446551,139.7332586
スタート,,35.7507049,139.7566566
都電荒川遊園地前,,35.750722,139.7578681
尾久操車場,上野駅を発着する長距離列車の編成や整備を行う施設で、約29万6千㎡のとても広い敷地に、客車が何列も整然と並んでいる姿は壮観です。,35.745221,139.754218
與楽寺,江戸時代には約10万坪もの境内を有する大寺院であったという記録が残っている寺で、落ち着いた色調のお堂を背に、緑豊かな景観が広がっています。,35.7346205,139.7617988
東覚寺,門の前にある赤紙仁王像には、赤紙を自分の体の悪い部分に貼ると、病気が治るという言い伝えがあり、全身真っ赤な石像が独特な景観をつくりあげています。,35.7355454,139.7584918
